regional_indicator,embedding_x,embedding_y
Latin America and Caribbean,-2.7161515,-27.19177
Latin America and Caribbean,-29.26896,-43.384296
Latin America and Caribbean,28.067114,35.439384
Latin America and Caribbean,3.8845923,-59.40627
Latin America and Caribbean,5.7477937,14.505463
Latin America and Caribbean,-56.443462,-1.0557761
Latin America and Caribbean,1.3866541,46.678535
Latin America and Caribbean,16.873243,-7.8273497
Latin America and Caribbean,39.817333,9.927471
Latin America and Caribbean,-25.486488,-12.44518
Latin America and Caribbean,-18.419943,10.827478
Latin America and Caribbean,-27.48199,45.961845
Latin America and Caribbean,-44.449905,22.624788
Latin America and Caribbean,-3.484706,-27.139086
Latin America and Caribbean,-29.776678,-40.55131
Latin America and Caribbean,29.72583,36.64386
Latin America and Caribbean,2.28313,-59.79439
Latin America and Caribbean,5.384963,16.140024
Latin America and Caribbean,-57.987576,-1.4990904
Latin America and Caribbean,0.95349956,49.016785
Latin America and Caribbean,33.36814,-31.782963
Latin America and Caribbean,16.012506,-6.801075
Southeast Asia,40.429546,7.9526978
Southeast Asia,-25.520512,-11.348397
Southeast Asia,-19.61521,11.305282
Southeast Asia,-27.927982,46.83468
Southeast Asia,-44.437622,21.315342
Southeast Asia,-4.02247,-28.04332
Southeast Asia,-30.418459,-42.521965
Southeast Asia,28.259678,36.666443
Southeast Asia,3.1606424,-60.903843
Southeast Asia,6.0089726,15.278288
Southeast Asia,-58.6163,-1.290708
Southeast Asia,1.6112108,48.4602
Southeast Asia,33.65049,-32.75384
Southeast Asia,16.026264,-7.5680428
Southeast Asia,66.078125,-7.570545
Central and Eastern Europe,52.20744,15.584383
Central and Eastern Europe,-22.71874,-11.307781
Central and Eastern Europe,-25.664118,44.973167
Central and Eastern Europe,-45.16143,24.580082
Central and Eastern Europe,-1.7601815,-25.552021
Central and Eastern Europe,-28.438538,-41.484722
Central and Eastern Europe,30.681095,35.444252
Central and Eastern Europe,3.0171947,-57.847317
Central and Eastern Europe,3.1978776,16.094809
Central and Eastern Europe,-55.889366,-2.708372
Central and Eastern Europe,-2.0638008,46.43959
Central and Eastern Europe,32.09555,-29.102072
Central and Eastern Europe,19.456976,-6.231457
Central and Eastern Europe,62.81714,-8.163477
Western Europe,41.016228,11.127533
Western Europe,-16.672472,9.908653
Western Europe,-44.48533,24.664307
Western Europe,-1.5946459,-25.44841
Western Europe,-28.934301,-39.836494
Western Europe,32.19159,35.462208
Western Europe,0.60560304,-56.593357
Western Europe,4.692084,17.47369
Western Europe,-55.876667,-4.5930333
Western Europe,-2.1174772,47.59935
Western Europe,31.612595,-30.314337
Western Europe,18.177027,-5.0859814
Western Europe,62.156857,-7.071891
Central and Eastern Europe,52.460415,15.899114
Central and Eastern Europe,-24.651829,-13.53401
Central and Eastern Europe,-23.514593,48.506306
Central and Eastern Europe,-40.149483,24.819202
Central and Eastern Europe,1.9855899,-27.880919
Central and Eastern Europe,-32.052692,-36.785957
Central and Eastern Europe,32.74521,38.01173
Central and Eastern Europe,-0.032413073,-58.37785
Central and Eastern Europe,4.6942773,16.891384
Central and Eastern Europe,-56.371464,-4.0001054
Central and Eastern Europe,-0.7149713,47.658806
Central and Eastern Europe,32.18518,-30.585823
Central and Eastern Europe,17.90548,-4.934418
Commonwealth of Independent States,38.575756,10.990451
Commonwealth of Independent States,-24.227964,-14.18303
Commonwealth of Independent States,-16.4305,11.180276
Commonwealth of Independent States,-23.603693,47.859844
Commonwealth of Independent States,-42.238358,24.982544
Commonwealth of Independent States,1.1195676,-27.015676
Commonwealth of Independent States,-31.042933,-38.377357
Commonwealth of Independent States,31.628506,37.019283
Commonwealth of Independent States,1.6147815,-58.17222
Commonwealth of Independent States,2.8196225,18.109755
Commonwealth of Independent States,-57.46548,-5.1684923
Commonwealth of Independent States,-1.355734,48.8536
Commonwealth of Independent States,30.105276,-31.532515
Commonwealth of Independent States,16.682299,-3.590641
Commonwealth of Independent States,62.30862,-8.48704
Sub-Saharan Africa,38.57007,5.2035728
Sub-Saharan Africa,-21.641216,15.093794
Sub-Saharan Africa,-29.58658,49.934402
Sub-Saharan Africa,-2.0283983,-33.83979
Sub-Saharan Africa,-35.677628,-38.63851
Sub-Saharan Africa,26.568222,41.659317
Sub-Saharan Africa,2.5441217,-65.01423
Sub-Saharan Africa,12.212769,18.227627
Sub-Saharan Africa,-63.84759,-0.2850796
Sub-Saharan Africa,6.7216244,52.923424
Sub-Saharan Africa,35.404453,-37.021137
Sub-Saharan Africa,8.4128065,-7.7336154
Middle East and North Africa,50.793587,15.688894
Middle East and North Africa,-21.896185,-11.713359
Middle East and North Africa,-16.37087,8.17247
Middle East and North Africa,-25.268312,42.444492
Middle East and North Africa,-44.377903,25.402918
Middle East and North Africa,-0.10630251,-24.602098
Middle East and North Africa,-29.871134,-38.265488
Middle East and North Africa,31.08013,34.957935
Middle East and North Africa,1.7420728,-57.07828
Middle East and North Africa,3.1876817,14.933746
Middle East and North Africa,-55.58015,-2.765685
Middle East and North Africa,-0.83419895,47.042183
Middle East and North Africa,32.287636,-29.987598
Middle East and North Africa,19.012745,-5.4428816
Middle East and North Africa,62.5206,-9.426171
Sub-Saharan Africa,38.376045,6.937239
Sub-Saharan Africa,-28.279892,-10.732498
Sub-Saharan Africa,-19.5369,14.531957
Sub-Saharan Africa,-27.98819,50.615707
Sub-Saharan Africa,-41.88176,19.424776
Sub-Saharan Africa,-0.2730277,-31.827576
Sub-Saharan Africa,-35.587433,-41.305237
Sub-Saharan Africa,28.600887,41.422153
Sub-Saharan Africa,1.6529142,-65.18729
Sub-Saharan Africa,10.270514,18.66639
Sub-Saharan Africa,-62.766445,-2.8025093
Sub-Saharan Africa,4.506422,53.119373
Sub-Saharan Africa,33.08311,-36.79611
Sub-Saharan Africa,10.451857,-6.1391354
Central and Eastern Europe,-25.769855,-14.636564
Central and Eastern Europe,-22.800861,50.257324
Central and Eastern Europe,-39.609642,24.567738
Central and Eastern Europe,3.5522552,-28.347662
Central and Eastern Europe,-31.863869,-35.861385
Central and Eastern Europe,33.650135,38.945175
Central and Eastern Europe,-1.9824212,-59.736286
Central and Eastern Europe,5.1887693,20.590242
Central and Eastern Europe,-58.82314,-6.340424
Central and Eastern Europe,-1.1084054,51.760445
Central and Eastern Europe,29.371231,-32.84205
Central and Eastern Europe,16.564426,-2.75991
Central and Eastern Europe,63.39814,-6.09753
Sub-Saharan Africa,36.346004,5.628203
Sub-Saharan Africa,-29.912817,-11.0095005
Sub-Saharan Africa,-20.679255,16.329184
Sub-Saharan Africa,-39.74658,19.321611
Sub-Saharan Africa,-0.3357182,-33.51911
Sub-Saharan Africa,29.668709,44.392742
Sub-Saharan Africa,-0.22864804,-66.06064
Sub-Saharan Africa,11.171558,20.883738
Sub-Saharan Africa,-65.702705,-2.510828
Sub-Saharan Africa,4.913642,55.340157
Sub-Saharan Africa,33.070927,-39.71184
Sub-Saharan Africa,7.9268003,-5.6322584
Southeast Asia,42.659187,10.841106
Southeast Asia,-19.414188,-9.152181
Southeast Asia,-16.66362,4.642006
Southeast Asia,-25.327036,40.71329
Southeast Asia,-50.041805,25.793707
Southeast Asia,-3.8115695,-20.342619
Southeast Asia,28.037104,30.998138
Southeast Asia,7.4858327,-54.99117
Southeast Asia,-0.5822251,11.8388195
Southeast Asia,-50.084373,-2.37699
Southeast Asia,-2.789139,41.890163
Southeast Asia,32.582493,-24.631197
Southeast Asia,24.077623,-6.512775
Central and Eastern Europe,39.475906,10.77727
Central and Eastern Europe,-43.947857,25.163868
Central and Eastern Europe,-0.33073178,-25.559563
Central and Eastern Europe,-29.676477,-38.66356
Central and Eastern Europe,32.268604,36.38141
Central and Eastern Europe,0.74776316,-57.712852
Central and Eastern Europe,3.2978024,19.031939
Central and Eastern Europe,-56.20229,-3.401332
Central and Eastern Europe,-1.2201095,48.030163
Central and Eastern Europe,31.751616,-30.312256
Central and Eastern Europe,17.87084,-4.9750266
Central and Eastern Europe,62.690777,-8.669759
Central and Eastern Europe,41.914413,11.247854
Central and Eastern Europe,-25.429619,44.611767
Central and Eastern Europe,-45.473206,25.383528
Central and Eastern Europe,-1.3730655,-25.098818
Central and Eastern Europe,-28.25171,-40.580025
Central and Eastern Europe,31.644346,34.17208
Central and Eastern Europe,1.2323413,-56.42914
Central and Eastern Europe,2.9672918,15.40056
Central and Eastern Europe,-55.384983,-4.3085403
Central and Eastern Europe,-2.238444,47.460228
Central and Eastern Europe,31.379358,-30.039703
Central and Eastern Europe,19.411623,-5.3115635
Central and Eastern Europe,61.87906,-7.523886
Sub-Saharan Africa,38.554413,8.792004
Sub-Saharan Africa,-27.003967,-11.31094
Sub-Saharan Africa,-18.415335,12.14739
Sub-Saharan Africa,-27.286247,48.35597
Sub-Saharan Africa,-43.007824,19.650715
Sub-Saharan Africa,-2.5541244,-29.70621
Sub-Saharan Africa,-33.099,-41.548943
Sub-Saharan Africa,29.09598,40.2494
Sub-Saharan Africa,1.7574836,-62.11188
Sub-Saharan Africa,7.527111,15.828101
Sub-Saharan Africa,-59.918713,-1.7662708
Sub-Saharan Africa,2.8571346,50.019096
Sub-Saharan Africa,33.072468,-35.018044
Sub-Saharan Africa,12.325348,-3.3185847
Sub-Saharan Africa,65.13558,-6.975041
East Asia,40.29338,11.076075
East Asia,-22.81468,-12.423679
East Asia,-16.022776,10.554449
East Asia,-24.011627,46.889957
East Asia,-45.26597,24.371803
East Asia,-0.2963304,-24.51706
East Asia,-29.930386,-38.262943
East Asia,31.703814,36.168686
East Asia,-0.29087508,-57.87309
East Asia,4.1728487,19.134142
East Asia,-56.889843,-6.213752
East Asia,-2.7100139,50.661068
East Asia,28.860329,-31.036121
East Asia,18.627483,-3.781199
East Asia,60.952606,-8.142817
Western Europe,51.21093,14.999784
Western Europe,-21.735224,-11.164863
Western Europe,-17.610962,7.185134
Western Europe,-25.692915,43.922462
Western Europe,-45.38691,25.245697
Western Europe,-1.7163999,-24.455984
Western Europe,-28.257769,-40.122944
Western Europe,32.091427,34.93851
Western Europe,1.1169614,-56.745453
Western Europe,2.8638248,15.904893
Western Europe,-55.28417,-4.5541444
Western Europe,-2.5824628,48.398186
Western Europe,30.081556,-29.57612
Western Europe,19.523024,-4.2616735
Western Europe,61.501072,-8.336225
South Asia,40.40985,8.418726
South Asia,-25.548695,-10.177958
South Asia,-20.65615,10.410375
South Asia,-28.901821,47.06608
South Asia,-44.602077,20.400074
South Asia,-4.558023,-27.250658
South Asia,-30.526796,-43.380436
South Asia,26.944908,37.474503
South Asia,4.624074,-61.74928
South Asia,8.152276,14.38146
South Asia,2.5043054,49.000473
South Asia,34.62846,-33.21695
South Asia,14.510459,-7.04703
Sub-Saharan Africa,-2.8645182,-31.708473
Sub-Saharan Africa,33.040714,-35.619904
Sub-Saharan Africa,11.109889,-3.5635233
Western Europe,51.018703,14.678655
Western Europe,-19.719702,-9.338109
Western Europe,-17.326887,5.0603456
Western Europe,-26.373165,41.05372
Western Europe,-49.966057,24.88857
Western Europe,-4.6900105,-20.977737
Western Europe,-23.955688,-43.623352
Western Europe,28.60631,30.95482
Western Europe,7.3715076,-55.45503
Western Europe,-0.02544293,11.805149
Western Europe,-50.724693,-2.2166536
Western Europe,-2.3446496,41.956398
Western Europe,33.001938,-25.116432
Western Europe,23.50067,-6.145049
Western Europe,59.017094,-11.783389
Western Europe,44.246353,11.406089
Western Europe,-26.332502,41.200092
Western Europe,-24.065134,-43.52334
Western Europe,7.025171,-55.284767
Western Europe,-0.27429417,11.897233
Western Europe,-50.886105,-2.4075592
Western Europe,-2.2765248,42.228954
Western Europe,32.92967,-25.334509
Western Europe,23.389133,-6.336351
Western Europe,59.01444,-11.407888
East Asia,43.006435,9.248101
East Asia,-17.327618,8.610747
East Asia,-46.162647,23.77222
East Asia,-4.5183496,-23.76613
East Asia,-27.845026,-43.267906
East Asia,30.422,34.593952
East Asia,3.1977215,-56.706406
East Asia,2.2924397,16.896225
East Asia,-55.2057,-2.6431825
East Asia,-2.503077,46.56967
East Asia,34.096985,-29.234013
East Asia,19.274477,-7.807212
East Asia,62.33807,-10.648838
Commonwealth of Independent States,37.814053,7.68965
Commonwealth of Independent States,-27.846186,-9.755463
Commonwealth of Independent States,-20.555113,12.950145
Commonwealth of Independent States,-26.769312,50.16355
Commonwealth of Independent States,-41.46527,20.333668
Commonwealth of Independent States,-0.95039994,-31.346537
Commonwealth of Independent States,-34.987072,-40.497746
Commonwealth of Independent States,29.25791,41.91668
Commonwealth of Independent States,1.8404585,-63.790783
Commonwealth of Independent States,8.850171,17.00516
Commonwealth of Independent States,-62.120895,-3.1346278
Commonwealth of Independent States,3.5111048,52.561558
Commonwealth of Independent States,31.96236,-33.941544
Commonwealth of Independent States,19.808367,-9.295571
Commonwealth of Independent States,66.67778,-6.826092
Sub-Saharan Africa,38.204803,6.0845175
Sub-Saharan Africa,-28.706549,-10.540995
Sub-Saharan Africa,-19.065094,14.528081
Sub-Saharan Africa,-28.712095,50.75317
Sub-Saharan Africa,-41.00468,19.697138
Sub-Saharan Africa,-2.0271862,-31.849533
Sub-Saharan Africa,-35.61451,-41.982407
Sub-Saharan Africa,28.484577,41.561047
Sub-Saharan Africa,0.6542193,-65.47394
Sub-Saharan Africa,10.003219,17.778809
Sub-Saharan Africa,-64.12197,-1.1615671
Sub-Saharan Africa,5.6451283,52.73365
Sub-Saharan Africa,34.712917,-36.98129
Sub-Saharan Africa,10.418023,-7.121713
Sub-Saharan Africa,68.74218,-5.8051534
Southeast Asia,42.321873,8.604057
Southeast Asia,-23.35043,-9.218168
Southeast Asia,-20.93483,9.584669
Southeast Asia,-29.466206,46.199524
Southeast Asia,-46.583687,20.934958
Southeast Asia,-5.6760664,-24.57702
Southeast Asia,-29.145288,-43.939987
Southeast Asia,26.52408,36.888954
Southeast Asia,5.842153,-60.61442
Southeast Asia,7.6595044,14.002952
Southeast Asia,-56.54475,0.071481116
Southeast Asia,1.670657,45.894985
Southeast Asia,35.825016,-32.322456
Southeast Asia,17.965193,-9.219181
Southeast Asia,63.658283,-7.08382
Sub-Saharan Africa,36.26051,5.5625625
Sub-Saharan Africa,-20.063654,17.66907
Sub-Saharan Africa,1.8166523,-32.821205
Sub-Saharan Africa,-1.6974214,-66.01349
Sub-Saharan Africa,12.002937,20.299587
Sub-Saharan Africa,-65.91958,-2.0523393
Sub-Saharan Africa,5.305213,55.080265
Sub-Saharan Africa,33.358025,-39.769447
Sub-Saharan Africa,8.175703,-5.658769
Middle East and North Africa,-26.714079,46.576603
Middle East and North Africa,-42.652626,23.022894
Middle East and North Africa,1.8882383,-28.367231
Middle East and North Africa,-32.99968,-36.272346
Middle East and North Africa,32.733795,39.567474
Middle East and North Africa,-1.8530661,-61.297688
Middle East and North Africa,7.211384,20.369656
Middle East and North Africa,-61.19899,-5.9599323
Middle East and North Africa,-0.14937851,53.885914
Middle East and North Africa,29.60169,-35.286415
Middle East and North Africa,12.669863,-5.0886455
Middle East and North Africa,65.233505,-4.3341794
Middle East and North Africa,52.70213,15.994431
Middle East and North Africa,-25.899704,-14.076312
Middle East and North Africa,-16.176723,13.747953
Middle East and North Africa,-23.214344,49.249943
Middle East and North Africa,-41.100227,24.214817
Middle East and North Africa,3.4094415,-28.412144
Middle East and North Africa,-31.445997,-36.09768
Middle East and North Africa,33.869366,38.631283
Middle East and North Africa,-1.5500375,-59.992966
Middle East and North Africa,5.2141385,20.923136
Middle East and North Africa,-59.263287,-7.029903
Middle East and North Africa,-1.8180288,51.322773
Middle East and North Africa,28.693924,-33.82987
Middle East and North Africa,13.819964,-4.2206674
Middle East and North Africa,64.41404,-3.9232497
Commonwealth of Independent States,-27.70563,44.94613
Commonwealth of Independent States,-1.2586607,-27.857573
Commonwealth of Independent States,-32.12068,-39.851967
Commonwealth of Independent States,30.764507,38.41253
Commonwealth of Independent States,1.671584,-59.35335
Commonwealth of Independent States,6.2209272,16.742983
Commonwealth of Independent States,-58.553993,-4.568245
Commonwealth of Independent States,-0.8540751,51.78147
Commonwealth of Independent States,31.195692,-32.56632
Commonwealth of Independent States,15.991665,-1.834593
Sub-Saharan Africa,37.426052,6.2396684
Sub-Saharan Africa,-28.791004,-10.876555
Sub-Saharan Africa,-19.302114,15.227102
Sub-Saharan Africa,-27.145319,49.742126
Sub-Saharan Africa,-40.416557,19.22952
Sub-Saharan Africa,-1.653743,-32.359104
Sub-Saharan Africa,-35.216225,-41.89226
Sub-Saharan Africa,27.733479,42.695423
Sub-Saharan Africa,-0.82078034,-64.20829
Sub-Saharan Africa,10.551989,19.803368
Sub-Saharan Africa,-64.595825,-2.0017323
Sub-Saharan Africa,4.931883,53.91182
Sub-Saharan Africa,33.282204,-38.463425
Sub-Saharan Africa,9.795156,-5.8599224
Sub-Saharan Africa,67.77595,-4.8906384
Commonwealth of Independent States,38.454506,10.614426
Commonwealth of Independent States,-24.758242,-14.561919
Commonwealth of Independent States,-16.308508,11.668633
Commonwealth of Independent States,-23.327198,48.53352
Commonwealth of Independent States,-41.155834,24.990223
Commonwealth of Independent States,1.4147463,-27.608938
Commonwealth of Independent States,-31.562298,-38.1532
Commonwealth of Independent States,32.26358,37.882584
Commonwealth of Independent States,-1.7872003,-59.271553
Commonwealth of Independent States,4.4054594,20.99058
Commonwealth of Independent States,-59.77921,-6.709762
Commonwealth of Independent States,-1.6558584,52.32244
Commonwealth of Independent States,29.93885,-32.709522
Commonwealth of Independent States,14.9415245,-2.7902515
Commonwealth of Independent States,64.00768,-6.554694
Middle East and North Africa,43.943027,12.077542
Middle East and North Africa,-25.782578,41.497623
Middle East and North Africa,-49.391838,25.116722
Middle East and North Africa,-3.5670369,-23.122652
Middle East and North Africa,-26.54785,-42.689014
Middle East and North Africa,30.602777,33.52495
Middle East and North Africa,2.1225803,-56.9861
Middle East and North Africa,2.5538065,14.007322
Middle East and North Africa,-54.085484,-2.0145934
Middle East and North Africa,-0.65337557,44.20528
Middle East and North Africa,33.333652,-28.156334
Middle East and North Africa,20.88092,-4.8554926
Middle East and North Africa,63.297882,-10.039081
Western Europe,50.30967,15.213396
Western Europe,-20.15262,-9.617257
Western Europe,-18.167437,5.553731
Western Europe,-26.614685,41.872044
Western Europe,-49.455566,23.83311
Western Europe,-4.9749217,-21.43567
Western Europe,-24.666603,-43.959545
Western Europe,29.61321,31.291927
Western Europe,7.335181,-56.58699
Western Europe,0.88138455,12.170583
Western Europe,-51.70177,-2.176564
Western Europe,-2.0368128,42.764656
Western Europe,33.273987,-25.87315
Western Europe,22.646109,-5.4830465
Western Europe,60.07884,-11.673581
North America and ANZ,43.41435,11.139219
North America and ANZ,-20.571297,-9.877177
North America and ANZ,-18.12653,5.93229
North America and ANZ,-26.45922,42.355648
North America and ANZ,-48.76678,23.900757
North America and ANZ,-3.5670378,-22.7935
North America and ANZ,-25.920252,-42.737213
North America and ANZ,30.087513,31.980549
North America and ANZ,6.439728,-57.200287
North America and ANZ,1.9980497,13.504269
North America and ANZ,-54.173923,-2.1718392
North America and ANZ,-1.0936157,44.07432
North America and ANZ,33.1761,-27.688707
North America and ANZ,21.238579,-5.140848
North America and ANZ,61.354477,-10.459404
Latin America and Caribbean,42.433678,11.412398
Latin America and Caribbean,-23.565653,-11.51722
Latin America and Caribbean,-18.111961,9.08431
Latin America and Caribbean,-26.507643,43.497726
Latin America and Caribbean,-47.570713,24.668917
Latin America and Caribbean,-3.692112,-24.205408
Latin America and Caribbean,-27.103855,-42.805794
Latin America and Caribbean,28.739515,33.40885
Latin America and Caribbean,5.3370647,-57.085205
Latin America and Caribbean,4.295617,13.951338
Latin America and Caribbean,-56.182667,-1.6206908
Latin America and Caribbean,0.10618271,46.062317
Latin America and Caribbean,33.69951,-29.937075
Latin America and Caribbean,19.957262,-7.148161
Latin America and Caribbean,60.0964,-10.583015
Commonwealth of Independent States,39.648243,8.153768
Commonwealth of Independent States,-20.28938,11.115081
Commonwealth of Independent States,-27.623169,47.250603
Commonwealth of Independent States,-43.60605,20.75971
Commonwealth of Independent States,-5.4127135,-26.218704
Commonwealth of Independent States,-28.472692,-44.42842
Commonwealth of Independent States,27.176956,34.49836
Commonwealth of Independent States,5.8151946,-58.430424
Commonwealth of Independent States,1.6569219,11.16201
Commonwealth of Independent States,-56.681976,0.06518166
Commonwealth of Independent States,1.482034,44.805267
Commonwealth of Independent States,36.341183,-31.691536
Commonwealth of Independent States,16.77478,-9.628571
Latin America and Caribbean,51.136982,15.688061
Latin America and Caribbean,42.727325,9.883658
Latin America and Caribbean,-17.598753,9.099228
Latin America and Caribbean,-27.59612,44.271828
Latin America and Caribbean,-47.161816,23.022514
Latin America and Caribbean,-3.4463851,-24.920324
Latin America and Caribbean,-27.666565,-42.56079
Latin America and Caribbean,30.036655,35.20282
Latin America and Caribbean,2.600199,-58.48322
Latin America and Caribbean,6.792918,18.169775
Latin America and Caribbean,-60.70395,-6.9027085
Latin America and Caribbean,0.40215638,52.258965
Latin America and Caribbean,30.672647,-34.44125
Latin America and Caribbean,14.894824,-5.2527814
Latin America and Caribbean,65.00822,-4.69268
Southeast Asia,40.023903,8.289141
Southeast Asia,-26.368505,-9.756974
Southeast Asia,-20.663954,10.98479
Southeast Asia,-26.4595,48.202564
Southeast Asia,-43.48401,21.4198
Southeast Asia,-0.9470874,-27.617338
Southeast Asia,-33.37327,-39.81209
Southeast Asia,28.364346,38.311794
Southeast Asia,1.8448657,-61.16773
Southeast Asia,7.8837256,17.089962
Southeast Asia,-59.42263,-4.113169
Southeast Asia,1.877823,49.145557
Southeast Asia,32.139843,-32.65674
Southeast Asia,17.82471,-8.048287
Middle East and North Africa,-27.957905,-12.241071
Middle East and North Africa,-25.37641,50.246788
Middle East and North Africa,-39.8719,20.741993
Middle East and North Africa,1.2622899,-31.589775
Middle East and North Africa,-36.65142,-39.652817
Middle East and North Africa,30.536522,42.934746
Middle East and North Africa,-0.56794614,-65.11179
Middle East and North Africa,12.056874,20.988441
Middle East and North Africa,-64.57698,-4.2156944
Middle East and North Africa,2.8273118,54.969
Middle East and North Africa,28.664446,-35.663055
Middle East and North Africa,13.876507,-2.3120222
Sub-Saharan Africa,37.89321,6.6342354
Sub-Saharan Africa,-29.012217,-11.248397
Sub-Saharan Africa,-20.255259,14.357046
Sub-Saharan Africa,-28.008934,49.765438
Sub-Saharan Africa,-2.3584094,-31.615602
Sub-Saharan Africa,-34.73074,-41.151108
Sub-Saharan Africa,28.091915,42.32504
Sub-Saharan Africa,-0.096181326,-64.4614
Sub-Saharan Africa,10.3486805,19.967775
Sub-Saharan Africa,-63.66891,-1.6639192
Sub-Saharan Africa,4.992913,53.398087
Sub-Saharan Africa,33.220657,-37.90628
Sub-Saharan Africa,8.811548,-6.823223
Sub-Saharan Africa,67.50014,-5.3413935
Sub-Saharan Africa,36.462585,6.864372
Sub-Saharan Africa,-29.61619,-11.780034
Sub-Saharan Africa,-18.563972,15.916379
Sub-Saharan Africa,-28.07257,51.406025
Sub-Saharan Africa,-41.549843,19.317152
Sub-Saharan Africa,-2.2476366,-31.89822
Sub-Saharan Africa,-34.771996,-42.334072
Sub-Saharan Africa,28.85206,41.494896
Sub-Saharan Africa,0.69291836,-65.32904
Sub-Saharan Africa,10.577291,18.406729
Sub-Saharan Africa,-63.19064,-2.8250873
Sub-Saharan Africa,5.513409,52.62004
Sub-Saharan Africa,33.550335,-36.7902
Sub-Saharan Africa,10.275614,-3.8285813
Sub-Saharan Africa,67.79345,-4.6300836
