regional_indicator,embedding_x,embedding_y
Latin America and Caribbean,-23.362997,-10.115644
Latin America and Caribbean,-32.2181,-9.631467
Latin America and Caribbean,-4.8470936,-2.469614
Latin America and Caribbean,-37.451843,-8.054907
Latin America and Caribbean,-41.12553,-6.9521003
Latin America and Caribbean,6.4008694,-56.680367
Latin America and Caribbean,1.3888577,-42.702843
Latin America and Caribbean,1.6836367,-43.15411
Latin America and Caribbean,0.29557478,-10.421456
Latin America and Caribbean,0.6483507,-9.839037
Latin America and Caribbean,5.1654415,4.1303177
Latin America and Caribbean,0.038882487,-10.337593
Latin America and Caribbean,0.24542375,-9.620383
Latin America and Caribbean,-0.29440984,-10.123728
Latin America and Caribbean,-2.6897628,-10.067052
Latin America and Caribbean,-1.3906261,-10.10074
Latin America and Caribbean,-0.092711404,-41.38421
Latin America and Caribbean,0.037551206,-41.370117
Latin America and Caribbean,-1.3831182,-10.014882
Southeast Asia,13.567646,-25.138937
Southeast Asia,-24.65774,0.35072294
Southeast Asia,-26.168726,-0.4792072
Southeast Asia,-25.966753,-0.38718128
Southeast Asia,-26.442406,-0.61461
Southeast Asia,-26.965883,-1.0857242
Southeast Asia,-27.479046,-1.4372452
Southeast Asia,-27.759338,-1.7033005
Southeast Asia,-28.198963,-2.0566316
Southeast Asia,-0.5818818,6.273393
Southeast Asia,0.094973,6.40208
Southeast Asia,1.3343679,6.3807173
Southeast Asia,1.373333,6.3378634
Southeast Asia,1.2038889,6.253771
Southeast Asia,1.4047835,6.30919
Central and Eastern Europe,-37.855793,-18.294535
Central and Eastern Europe,0.6186379,-40.51186
Central and Eastern Europe,-29.579622,-42.45873
Central and Eastern Europe,-37.76801,-17.56394
Central and Eastern Europe,-1.2379236,-41.525406
Central and Eastern Europe,-35.725315,-9.414176
Central and Eastern Europe,0.4132354,-41.248955
Central and Eastern Europe,-0.13120449,-40.38628
Central and Eastern Europe,13.42066,-11.632082
Central and Eastern Europe,-2.2353044,-3.9278502
Central and Eastern Europe,26.962055,-21.63686
Central and Eastern Europe,11.842703,-10.173596
Central and Eastern Europe,12.748001,-10.803197
Central and Eastern Europe,-45.007256,-10.362958
Western Europe,-6.4842563,-6.444456
Western Europe,-52.65898,6.8060174
Western Europe,-54.92214,9.697589
Western Europe,-54.970562,9.6175165
Western Europe,-49.406315,24.606813
Western Europe,-49.446465,24.648808
Western Europe,-50.058594,24.14864
Western Europe,-52.05281,24.652243
Western Europe,-51.550846,26.476358
Western Europe,-54.149197,25.623404
Western Europe,-53.56748,26.401278
Western Europe,-53.82845,26.207727
Western Europe,-52.14096,27.313162
Central and Eastern Europe,-28.701149,-42.019863
Central and Eastern Europe,-1.9256376,-58.37017
Central and Eastern Europe,-0.9415343,-57.369617
Central and Eastern Europe,2.4403713,-52.847046
Central and Eastern Europe,-1.7907813,-56.881847
Central and Eastern Europe,2.4849384,-52.845676
Central and Eastern Europe,0.6460237,-53.442554
Central and Eastern Europe,-0.071343936,-52.824345
Central and Eastern Europe,-0.7971575,-42.747505
Central and Eastern Europe,-3.232966,-50.62313
Central and Eastern Europe,-0.8168538,-42.143566
Central and Eastern Europe,-0.81213284,-42.141014
Central and Eastern Europe,-3.1955147,-50.58359
Commonwealth of Independent States,39.666958,-1.2952617
Commonwealth of Independent States,31.653137,-13.450168
Commonwealth of Independent States,7.984709,-62.194187
Commonwealth of Independent States,0.036477685,-60.206367
Commonwealth of Independent States,0.034280397,-60.21331
Commonwealth of Independent States,0.03254725,-60.218433
Commonwealth of Independent States,0.026822623,-60.203705
Commonwealth of Independent States,-0.08516201,-60.22307
Commonwealth of Independent States,16.988007,-36.645454
Commonwealth of Independent States,-0.034955636,-61.12624
Commonwealth of Independent States,-0.38476935,-58.834972
Commonwealth of Independent States,14.708266,-10.307884
Commonwealth of Independent States,17.040691,-36.826153
Commonwealth of Independent States,19.355501,-31.96112
Commonwealth of Independent States,22.154984,-27.282568
Sub-Saharan Africa,42.568195,36.38941
Sub-Saharan Africa,29.914843,40.83577
Sub-Saharan Africa,31.413263,39.881763
Sub-Saharan Africa,33.425884,38.91607
Sub-Saharan Africa,38.028454,17.236572
Sub-Saharan Africa,39.79919,13.793237
Sub-Saharan Africa,41.749245,-1.7247394
Sub-Saharan Africa,33.941185,-10.169819
Sub-Saharan Africa,-24.053625,-0.09697859
Sub-Saharan Africa,-25.865374,-0.6681933
Sub-Saharan Africa,-26.98887,-1.6324403
Sub-Saharan Africa,-30.241123,-23.690056
Middle East and North Africa,-30.433176,-21.526756
Middle East and North Africa,-21.652729,-10.408326
Middle East and North Africa,-28.083435,-22.85866
Middle East and North Africa,11.326672,-8.550947
Middle East and North Africa,18.187393,-27.620201
Middle East and North Africa,13.958152,-12.075152
Middle East and North Africa,14.185447,-11.998335
Middle East and North Africa,10.397441,-7.351331
Middle East and North Africa,21.599497,-19.89083
Middle East and North Africa,12.036082,-13.210248
Middle East and North Africa,4.4404535,-2.7747319
Middle East and North Africa,4.532697,-2.8387802
Middle East and North Africa,0.10807188,-1.9710345
Middle East and North Africa,12.485486,-11.117378
Middle East and North Africa,0.1272914,-2.0085518
Sub-Saharan Africa,41.80066,35.53497
Sub-Saharan Africa,41.914703,34.36706
Sub-Saharan Africa,41.992775,29.965244
Sub-Saharan Africa,42.154106,29.756962
Sub-Saharan Africa,42.04459,28.402088
Sub-Saharan Africa,33.550804,38.776646
Sub-Saharan Africa,40.02842,16.090769
Sub-Saharan Africa,39.81811,15.176685
Sub-Saharan Africa,39.73371,13.974039
Sub-Saharan Africa,39.252186,12.316994
Sub-Saharan Africa,42.438698,-2.6387596
Sub-Saharan Africa,38.230858,-9.670487
Sub-Saharan Africa,37.742714,-9.964977
Sub-Saharan Africa,-24.3118,0.25329033
Central and Eastern Europe,5.0788636,-56.008553
Central and Eastern Europe,3.271432,-53.866245
Central and Eastern Europe,3.3128378,-53.60895
Central and Eastern Europe,3.258447,-53.866695
Central and Eastern Europe,4.115801,-53.603962
Central and Eastern Europe,3.702328,-54.846985
Central and Eastern Europe,-30.313393,-49.203888
Central and Eastern Europe,19.16348,-33.953735
Central and Eastern Europe,15.979969,-40.056034
Central and Eastern Europe,19.3369,-33.26811
Central and Eastern Europe,17.15356,-37.418064
Central and Eastern Europe,19.81749,-27.675262
Central and Eastern Europe,-26.171177,-38.92587
Sub-Saharan Africa,15.81333,54.881138
Sub-Saharan Africa,19.718426,49.38033
Sub-Saharan Africa,15.931037,53.4155
Sub-Saharan Africa,15.31559,53.029037
Sub-Saharan Africa,15.643167,55.545734
Sub-Saharan Africa,15.825772,52.386086
Sub-Saharan Africa,16.07229,51.671886
Sub-Saharan Africa,32.09209,37.69221
Sub-Saharan Africa,18.97683,51.69259
Sub-Saharan Africa,32.363914,31.47575
Sub-Saharan Africa,15.381325,52.019707
Sub-Saharan Africa,15.933533,52.750122
Southeast Asia,-16.103123,47.90778
Southeast Asia,-16.4901,48.665924
Southeast Asia,-14.671733,49.169964
Southeast Asia,-13.689045,49.41075
Southeast Asia,-13.707575,49.40248
Southeast Asia,-13.524164,49.50685
Southeast Asia,-15.249196,50.322964
Southeast Asia,-15.340793,50.06212
Southeast Asia,-15.811065,48.950073
Southeast Asia,-15.9603,48.743427
Southeast Asia,-15.877642,48.502274
Southeast Asia,-14.465668,48.486256
Southeast Asia,-14.481874,48.497982
Central and Eastern Europe,-2.7489648,-54.515614
Central and Eastern Europe,-1.0321348,-53.901882
Central and Eastern Europe,-28.783993,-47.615807
Central and Eastern Europe,-5.0840497,-56.200413
Central and Eastern Europe,-0.73446834,-50.943897
Central and Eastern Europe,-0.0973748,-49.84602
Central and Eastern Europe,-0.43240324,-43.374645
Central and Eastern Europe,1.3606681,-41.764088
Central and Eastern Europe,1.3610145,-41.76584
Central and Eastern Europe,0.6326437,-41.93184
Central and Eastern Europe,0.33230835,-41.780315
Central and Eastern Europe,0.63610286,-41.810226
Central and Eastern Europe,-25.721792,-38.846916
Central and Eastern Europe,-25.789581,-38.881435
Central and Eastern Europe,-26.106377,-39.05556
Central and Eastern Europe,-28.813114,-41.97831
Central and Eastern Europe,-28.739996,-41.942837
Central and Eastern Europe,-28.8699,-41.934406
Central and Eastern Europe,-29.141176,-41.412365
Central and Eastern Europe,-29.70699,-40.83881
Central and Eastern Europe,-57.490833,11.205206
Central and Eastern Europe,-53.539722,11.4770565
Central and Eastern Europe,-53.569668,11.271743
Central and Eastern Europe,-52.129307,10.97757
Central and Eastern Europe,-53.59925,25.41372
Sub-Saharan Africa,58.92453,10.546564
Sub-Saharan Africa,58.513306,10.028251
Sub-Saharan Africa,57.452656,9.7123575
Sub-Saharan Africa,57.36677,9.937928
Sub-Saharan Africa,56.451294,9.974448
Sub-Saharan Africa,54.584007,10.140581
Sub-Saharan Africa,55.163136,9.477469
Sub-Saharan Africa,54.570908,10.160104
Sub-Saharan Africa,54.312695,10.910032
Sub-Saharan Africa,54.30584,10.900332
Sub-Saharan Africa,52.506382,10.532529
Sub-Saharan Africa,50.527588,10.199292
Sub-Saharan Africa,49.044544,9.818252
Sub-Saharan Africa,47.52313,9.714197
Sub-Saharan Africa,44.932507,9.604905
East Asia,-15.973079,-43.55528
East Asia,-57.48693,11.185615
East Asia,-53.6141,8.194973
East Asia,-53.251266,8.194708
East Asia,-53.02524,8.840863
East Asia,-52.882244,8.9959
East Asia,-52.78299,9.640796
East Asia,-52.83777,9.48266
East Asia,-53.19688,10.707411
East Asia,-52.697166,10.626429
East Asia,-51.785862,11.401703
East Asia,-50.993908,11.691809
East Asia,-31.021553,30.936562
East Asia,-27.714853,29.028131
East Asia,-30.975246,30.946144
Western Europe,-55.37398,15.574599
Western Europe,-54.739983,14.585293
Western Europe,-54.847393,14.514104
Western Europe,-51.461517,23.428255
Western Europe,-51.77029,25.313807
Western Europe,-49.34046,23.898523
Western Europe,-51.2802,23.575039
Western Europe,-50.055065,24.144144
Western Europe,-50.05575,24.144756
Western Europe,-54.06145,13.766819
Western Europe,-52.04887,22.385683
Western Europe,-52.107582,21.961447
Western Europe,-47.735325,21.406446
Western Europe,-47.66985,21.322168
Western Europe,-52.52319,23.273836
South Asia,-20.000507,-11.086225
South Asia,-27.835642,-23.094622
South Asia,-36.153706,-12.066208
South Asia,-49.631783,-7.400082
South Asia,-17.497526,-8.385985
South Asia,-35.323624,-12.385441
South Asia,-35.42512,-12.325237
South Asia,-49.792408,-8.022218
South Asia,-49.83568,-7.9906073
South Asia,-48.23853,-5.1519423
South Asia,-39.695824,-5.3498387
South Asia,-39.86367,-5.4634523
South Asia,-39.7434,-5.2499948
Sub-Saharan Africa,55.704525,8.577046
Sub-Saharan Africa,53.88071,9.782766
Sub-Saharan Africa,53.241558,9.755859
Western Europe,-22.737385,29.592453
Western Europe,-7.2627945,28.10887
Western Europe,-20.84634,28.57524
Western Europe,-23.824594,28.949036
Western Europe,-21.10723,29.35228
Western Europe,-7.092705,28.873251
Western Europe,-7.740219,28.76505
Western Europe,-7.405569,29.04454
Western Europe,-6.5841208,30.542284
Western Europe,-5.077843,32.72266
Western Europe,-4.4077363,33.374332
Western Europe,-2.9231157,37.4627
Western Europe,-3.9052927,37.502724
Western Europe,-4.258544,37.98468
Western Europe,-4.2615848,37.69669
Western Europe,-13.461675,35.69346
Western Europe,-4.734307,30.673426
Western Europe,-3.7281704,38.924313
Western Europe,-5.5221887,38.743107
Western Europe,-13.130587,45.86504
Western Europe,-14.1234045,47.282585
Western Europe,-15.913516,48.034657
Western Europe,-14.800137,48.487705
Western Europe,-14.667572,48.391666
Western Europe,-14.59868,48.396988
East Asia,9.884789,-0.36125964
East Asia,-22.60672,-10.799438
East Asia,-22.606361,-11.180268
East Asia,-23.086176,-11.5744295
East Asia,-22.485086,-11.53339
East Asia,-22.50299,-11.485931
East Asia,-21.839506,-7.263577
East Asia,-21.982365,-11.961906
East Asia,9.374764,-1.500596
East Asia,9.239275,-2.2877114
East Asia,-22.323862,-11.369431
East Asia,-30.185917,-10.512502
East Asia,-30.195246,-10.466744
Commonwealth of Independent States,40.031513,-14.276137
Commonwealth of Independent States,-19.776463,-34.987827
Commonwealth of Independent States,-20.155107,-35.115814
Commonwealth of Independent States,-18.106691,-32.22934
Commonwealth of Independent States,-20.680126,-35.33268
Commonwealth of Independent States,37.868958,-22.765194
Commonwealth of Independent States,19.097967,-15.272238
Commonwealth of Independent States,-18.21476,-32.185604
Commonwealth of Independent States,-21.2954,-37.275383
Commonwealth of Independent States,-21.736658,-38.366306
Commonwealth of Independent States,-18.576723,-31.771013
Commonwealth of Independent States,-21.582808,-37.06283
Commonwealth of Independent States,38.04878,-23.139624
Commonwealth of Independent States,16.866806,-15.38223
Commonwealth of Independent States,7.2315197,2.19426
Sub-Saharan Africa,41.73112,35.536568
Sub-Saharan Africa,42.78326,35.21179
Sub-Saharan Africa,44.828064,5.210211
Sub-Saharan Africa,44.04618,3.8767517
Sub-Saharan Africa,44.69788,32.054855
Sub-Saharan Africa,39.88378,27.009504
Sub-Saharan Africa,41.231903,21.218435
Sub-Saharan Africa,41.075073,27.648737
Sub-Saharan Africa,41.38812,25.741056
Sub-Saharan Africa,41.15645,21.434587
Sub-Saharan Africa,38.499683,18.4024
Sub-Saharan Africa,40.2364,15.988203
Sub-Saharan Africa,40.482914,14.396994
Sub-Saharan Africa,39.927322,13.738032
Sub-Saharan Africa,42.62518,3.4664538
Southeast Asia,-48.619816,0.5444012
Southeast Asia,-48.927776,0.17870782
Southeast Asia,-48.761723,0.55626893
Southeast Asia,-48.792587,0.6684402
Southeast Asia,-49.52447,0.55400276
Southeast Asia,-49.36878,1.0338402
Southeast Asia,-49.30551,0.98112994
Southeast Asia,-49.049496,1.4179536
Southeast Asia,-49.40537,0.9824172
Southeast Asia,-49.540607,0.43362853
Southeast Asia,-48.261585,-3.900719
Southeast Asia,-47.697598,-4.25514
Southeast Asia,-49.72757,0.23301312
Southeast Asia,-48.238716,-3.9713953
Southeast Asia,-49.98385,0.21364883
Sub-Saharan Africa,28.653538,40.46576
Sub-Saharan Africa,14.813464,56.32505
Sub-Saharan Africa,15.708651,55.482944
Sub-Saharan Africa,18.328176,52.70935
Sub-Saharan Africa,28.004171,38.8894
Sub-Saharan Africa,28.43557,38.812637
Sub-Saharan Africa,29.032082,39.683678
Sub-Saharan Africa,29.486853,37.727077
Sub-Saharan Africa,26.236004,37.6298
Middle East and North Africa,16.964361,-14.47908
Middle East and North Africa,17.776924,-14.164065
Middle East and North Africa,5.734651,-60.24215
Middle East and North Africa,6.6895394,-58.240757
Middle East and North Africa,17.977879,-39.182602
Middle East and North Africa,38.789856,-18.3561
Middle East and North Africa,38.742947,-18.437605
Middle East and North Africa,38.4215,-19.220154
Middle East and North Africa,18.786667,-37.854954
Middle East and North Africa,37.58092,-19.201706
Middle East and North Africa,17.428144,-39.45587
Middle East and North Africa,18.613964,-37.964973
Middle East and North Africa,-20.709385,-26.60821
Middle East and North Africa,21.71969,-24.20622
Middle East and North Africa,21.48407,-24.87019
Middle East and North Africa,19.888363,-33.28369
Middle East and North Africa,21.717058,-24.956467
Middle East and North Africa,21.592176,-24.25472
Middle East and North Africa,21.824604,-25.00195
Middle East and North Africa,21.638775,-24.129206
Middle East and North Africa,-21.593973,-29.629578
Middle East and North Africa,-21.707132,-29.60244
Middle East and North Africa,20.472366,-25.970205
Middle East and North Africa,22.481712,-24.693617
Middle East and North Africa,22.287891,-23.95164
Middle East and North Africa,22.200188,-23.636663
Middle East and North Africa,21.866669,-23.439337
Commonwealth of Independent States,38.417553,-9.963192
Commonwealth of Independent States,-18.395939,-34.168274
Commonwealth of Independent States,37.081,-22.248413
Commonwealth of Independent States,38.6434,-14.591389
Commonwealth of Independent States,-19.698364,-34.97214
Commonwealth of Independent States,-22.567831,-28.31824
Commonwealth of Independent States,-20.477518,-29.522644
Commonwealth of Independent States,-21.032072,-29.389343
Commonwealth of Independent States,-24.17669,-38.6452
Commonwealth of Independent States,-24.170727,-38.64616
Sub-Saharan Africa,25.906128,35.35861
Sub-Saharan Africa,42.5629,34.639923
Sub-Saharan Africa,41.094563,32.12579
Sub-Saharan Africa,40.99384,32.07787
Sub-Saharan Africa,40.718727,31.639881
Sub-Saharan Africa,39.581146,26.982853
Sub-Saharan Africa,39.64313,23.325794
Sub-Saharan Africa,38.793407,25.284752
Sub-Saharan Africa,39.826675,24.486885
Sub-Saharan Africa,41.1846,20.543379
Sub-Saharan Africa,41.19245,20.522125
Sub-Saharan Africa,39.023098,23.994822
Sub-Saharan Africa,39.11347,23.19223
Sub-Saharan Africa,40.78069,19.777178
Sub-Saharan Africa,40.554775,19.172112
Commonwealth of Independent States,5.5347,-61.56422
Commonwealth of Independent States,3.880533,-61.769962
Commonwealth of Independent States,3.838385,-61.38299
Commonwealth of Independent States,3.994579,-61.935146
Commonwealth of Independent States,4.3281856,-61.649113
Commonwealth of Independent States,3.9781542,-61.576317
Commonwealth of Independent States,7.051902,-58.68453
Commonwealth of Independent States,3.978144,-61.596165
Commonwealth of Independent States,-28.723398,-49.661476
Commonwealth of Independent States,-4.970497,-56.359848
Commonwealth of Independent States,-27.783678,-50.415237
Commonwealth of Independent States,-28.408493,-48.93295
Commonwealth of Independent States,2.7922819,-60.30246
Commonwealth of Independent States,17.294712,-38.96472
Commonwealth of Independent States,-29.56373,-42.42759
Middle East and North Africa,-7.9543967,1.9778396
Middle East and North Africa,-39.939396,-8.790997
Middle East and North Africa,-41.560215,-9.363206
Middle East and North Africa,-41.626125,-9.345751
Middle East and North Africa,-39.282387,-9.16017
Middle East and North Africa,-32.61022,-20.53631
Middle East and North Africa,-30.697237,-21.261538
Middle East and North Africa,-46.743076,-7.3454213
Middle East and North Africa,-44.257656,-6.656042
Middle East and North Africa,-47.370277,-6.675608
Middle East and North Africa,-42.304096,-7.6912937
Middle East and North Africa,-44.36885,-6.6487083
Middle East and North Africa,-41.653812,-9.9951515
Western Europe,-43.957836,-10.70856
Western Europe,-19.951334,35.88084
Western Europe,-19.993046,36.494267
Western Europe,-29.440077,30.625824
Western Europe,-29.04308,30.48739
Western Europe,-28.271467,29.951824
Western Europe,-21.029537,36.653152
Western Europe,-19.651066,36.85709
Western Europe,-19.907253,36.642998
Western Europe,-20.086742,36.415653
Western Europe,-20.549541,35.766335
Western Europe,-20.076347,36.450657
Western Europe,-24.264269,28.797855
Western Europe,-18.143353,38.579903
Western Europe,-48.25945,19.894144
North America and ANZ,-39.763275,-9.387613
North America and ANZ,-46.443665,-6.3630347
North America and ANZ,-47.614216,-5.659302
North America and ANZ,-46.998627,-6.160561
North America and ANZ,-47.600143,-5.6871142
North America and ANZ,-46.042267,-6.1449933
North America and ANZ,-48.089127,-6.3951454
North America and ANZ,-48.671673,-6.4009194
North America and ANZ,-47.142227,-6.0360074
North America and ANZ,-47.1373,-6.0564466
North America and ANZ,-18.928635,-6.843933
North America and ANZ,-46.7063,-6.0016813
North America and ANZ,-43.238228,-7.3938494
North America and ANZ,-45.487186,-6.329596
North America and ANZ,-42.20876,-7.8518343
Latin America and Caribbean,3.8121104,-2.1461074
Latin America and Caribbean,4.6257906,-1.8761207
Latin America and Caribbean,3.2784913,-3.2893
Latin America and Caribbean,-1.2988698,-1.1064417
Latin America and Caribbean,-0.2973929,0.0629867
Latin America and Caribbean,-1.6923331,-2.4390347
Latin America and Caribbean,-40.349392,-7.3459263
Latin America and Caribbean,-6.5126615,1.4387727
Latin America and Caribbean,-2.9815173,-2.2719176
Latin America and Caribbean,-7.718271,1.5472331
Latin America and Caribbean,-2.9744034,-2.4966347
Latin America and Caribbean,-2.0407069,-0.6445547
Latin America and Caribbean,-1.3645062,-1.0331918
Latin America and Caribbean,-2.1267672,0.46005186
Latin America and Caribbean,-2.4671335,-1.8209457
Commonwealth of Independent States,17.66133,-15.175358
Commonwealth of Independent States,-31.283186,-23.544792
Commonwealth of Independent States,-29.947334,-22.443012
Commonwealth of Independent States,10.037699,-0.016268397
Commonwealth of Independent States,-35.09245,-4.368438
Commonwealth of Independent States,-6.3400664,2.5572228
Commonwealth of Independent States,-7.0735073,2.8620005
Commonwealth of Independent States,-35.294502,-4.3108644
Commonwealth of Independent States,-48.556114,-8.75073
Commonwealth of Independent States,-48.76009,-8.668067
Commonwealth of Independent States,-35.544052,-4.2953057
Commonwealth of Independent States,-48.44002,-8.517181
Commonwealth of Independent States,-48.529358,-8.280001
Latin America and Caribbean,-37.314224,-7.925881
Latin America and Caribbean,-7.6278524,1.1920384
Latin America and Caribbean,7.3655114,-2.648236
Latin America and Caribbean,7.6720505,-4.054746
Latin America and Caribbean,7.084849,-4.6900268
Latin America and Caribbean,7.165489,-4.4898686
Latin America and Caribbean,6.847634,-4.71036
Latin America and Caribbean,7.505027,-2.0279505
Latin America and Caribbean,7.3317804,-2.0262558
Latin America and Caribbean,8.200041,6.20778
Latin America and Caribbean,16.931082,-40.16571
Latin America and Caribbean,17.59556,-13.796479
Latin America and Caribbean,-22.356613,-9.551569
Latin America and Caribbean,-22.342503,-9.564716
Latin America and Caribbean,-29.02317,-22.556993
Southeast Asia,-22.132362,-38.54729
Southeast Asia,-22.232517,-37.50296
Southeast Asia,-22.887875,-37.819927
Southeast Asia,36.304646,-24.614546
Southeast Asia,-21.963278,-38.457222
Southeast Asia,-22.31233,-36.689568
Southeast Asia,35.74852,-24.683195
Southeast Asia,-31.049585,-24.408676
Southeast Asia,-23.850573,-33.66305
Southeast Asia,-21.87884,-34.473362
Southeast Asia,35.506542,-24.820793
Southeast Asia,-30.083755,-21.991398
Southeast Asia,32.667725,-24.406391
Southeast Asia,2.1549842,6.726371
Middle East and North Africa,25.6645,34.54081
Middle East and North Africa,19.334719,50.194767
Middle East and North Africa,19.21156,50.16102
Middle East and North Africa,17.614332,56.0857
Middle East and North Africa,17.629913,56.072975
Middle East and North Africa,16.930931,50.534348
Middle East and North Africa,31.78966,32.013985
Middle East and North Africa,16.932312,55.399826
Middle East and North Africa,16.27429,56.391937
Middle East and North Africa,16.524843,56.155884
Middle East and North Africa,17.64282,56.277096
Middle East and North Africa,17.503357,49.38796
Sub-Saharan Africa,41.73353,35.53709
Sub-Saharan Africa,43.374325,35.207375
Sub-Saharan Africa,37.329044,35.158173
Sub-Saharan Africa,42.15395,31.551739
Sub-Saharan Africa,39.768784,29.084414
Sub-Saharan Africa,39.31244,28.51322
Sub-Saharan Africa,45.0283,23.401077
Sub-Saharan Africa,43.984673,23.71593
Sub-Saharan Africa,43.954212,23.320412
Sub-Saharan Africa,42.514366,20.454025
Sub-Saharan Africa,42.51663,20.448313
Sub-Saharan Africa,44.277996,22.80467
Sub-Saharan Africa,37.16637,20.801996
Sub-Saharan Africa,44.200993,21.486708
Sub-Saharan Africa,27.671745,26.820463
Sub-Saharan Africa,27.73809,26.75379
Sub-Saharan Africa,26.426226,26.891834
Sub-Saharan Africa,27.470436,26.76646
Sub-Saharan Africa,40.731014,31.62238
Sub-Saharan Africa,39.947903,28.112371
Sub-Saharan Africa,28.216309,26.62073
Sub-Saharan Africa,40.08785,28.533186
Sub-Saharan Africa,39.492588,27.558044
Sub-Saharan Africa,41.046413,27.422512
Sub-Saharan Africa,41.04556,27.420778
Sub-Saharan Africa,41.089222,27.715004
Sub-Saharan Africa,41.055786,27.469938
Sub-Saharan Africa,38.873226,20.52968
Sub-Saharan Africa,40.30176,16.8836
